route_id,service_id,trip_id,trip_headsign,direction_id
14,weekday,trip_1132,"BASSI",1
14,weekday,trip_1133,"BASSI",1
14,weekday,trip_1134,"BASSI",1
14,weekday,trip_1135,"BASSI",1
14,weekday,trip_1136,"BASSI",1
14,weekday,trip_1137,"BASSI",1
14,weekday,trip_1138,"BASSI",1
14,weekday,trip_1139,"BASSI",1
14,weekday,trip_1140,"BASSI",1
15,weekday,trip_1141,"CHOMU",0
15,weekday,trip_1142,"CHOMU",0
15,weekday,trip_1143,"CHOMU",0
15,weekday,trip_1144,"CHOMU",0
15,weekday,trip_1145,"CHOMU",0
15,weekday,trip_1146,"CHOMU",0
15,weekday,trip_1147,"CHOMU",0
15,weekday,trip_1148,"CHOMU",0
15,weekday,trip_1149,"CHOMU",0
15,weekday,trip_1150,"CHOMU",0
15,weekday,trip_1151,"CHOMU",0
15,weekday,trip_1152,"CHOMU",0
15,weekday,trip_1153,"CHOMU",0
15,weekday,trip_1154,"CHOMU",0
15,weekday,trip_1155,"CHOMU",0
15,weekday,trip_1156,"CHOMU",0
15,weekday,trip_1157,"CHOMU",0
15,weekday,trip_1158,"CHOMU",0
15,weekday,trip_1159,"CHOMU",0
15,weekday,trip_1160,"CHOMU",0
15,weekday,trip_1161,"CHOMU",0
15,weekday,trip_1162,"CHOMU",0
15,weekday,trip_1163,"CHOMU",0
15,weekday,trip_1164,"CHOMU",0
15,weekday,trip_1165,"CHOMU",0
15,weekday,trip_1166,"CHOMU",0
15,weekday,trip_1167,"CHOMU",0
15,weekday,trip_1168,"CHANDPOLE",1
15,weekday,trip_1169,"CHANDPOLE",1
15,weekday,trip_1170,"CHANDPOLE",1
15,weekday,trip_1171,"CHANDPOLE",1
15,weekday,trip_1172,"CHANDPOLE",1
15,weekday,trip_1173,"CHANDPOLE",1
15,weekday,trip_1174,"CHANDPOLE",1
15,weekday,trip_1175,"CHANDPOLE",1
15,weekday,trip_1176,"CHANDPOLE",1
15,weekday,trip_1177,"CHANDPOLE",1
15,weekday,trip_1178,"CHANDPOLE",1
15,weekday,trip_1179,"CHANDPOLE",1
15,weekday,trip_1180,"CHANDPOLE",1
15,weekday,trip_1181,"CHANDPOLE",1
15,weekday,trip_1182,"CHANDPOLE",1
15,weekday,trip_1183,"CHANDPOLE",1
15,weekday,trip_1184,"CHANDPOLE",1
15,weekday,trip_1185,"CHANDPOLE",1
15,weekday,trip_1186,"CHANDPOLE",1
15,weekday,trip_1187,"CHANDPOLE",1
15,weekday,trip_1188,"CHANDPOLE",1
15,weekday,trip_1189,"CHANDPOLE",1
15,weekday,trip_1190,"CHANDPOLE",1
15,weekday,trip_1191,"CHANDPOLE",1
15,weekday,trip_1192,"CHANDPOLE",1
15,weekday,trip_1193,"CHANDPOLE",1
15,weekday,trip_1194,"CHANDPOLE",1
16,weekday,trip_1195,"CHAKSU",0
16,weekday,trip_1196,"CHAKSU",0
16,weekday,trip_1197,"CHAKSU",0
16,weekday,trip_1198,"CHAKSU",0
16,weekday,trip_1199,"CHAKSU",0
16,weekday,trip_1200,"CHAKSU",0
16,weekday,trip_1201,"CHAKSU",0
16,weekday,trip_1202,"CHAKSU",0
16,weekday,trip_1203,"CHAKSU",0
16,weekday,trip_1204,"CHAKSU",0
16,weekday,trip_1205,"CHAKSU",0
16,weekday,trip_1206,"CHAKSU",0
16,weekday,trip_1207,"CHAKSU",0
16,weekday,trip_1208,"CHAKSU",0
16,weekday,trip_1209,"CHAKSU",0
16,weekday,trip_1210,"CHAKSU",0
16,weekday,trip_1211,"CHAKSU",0
16,weekday,trip_1212,"CHAKSU",0
16,weekday,trip_1213,"CHAKSU",0
16,weekday,trip_1214,"CHAKSU",0
16,weekday,trip_1215,"CHAKSU",0
16,weekday,trip_1216,"CHAKSU",0
16,weekday,trip_1217,"CHAKSU",0
16,weekday,trip_1218,"CHAKSU",0
16,weekday,trip_1219,"CHAKSU",0
16,weekday,trip_1220,"CHAKSU",0
16,weekday,trip_1221,"CHAKSU",0
16,weekday,trip_1222,"CHAKSU",0
16,weekday,trip_1223,"CHAKSU",0
16,weekday,trip_1224,"CHAKSU",0
16,weekday,trip_1225,"CHAKSU",0
16,weekday,trip_1226,"CHAKSU",0
16,weekday,trip_1227,"CHAKSU",0
16,weekday,trip_1228,"CHAKSU",0
16,weekday,trip_1229,"CHAKSU",0
16,weekday,trip_1230,"CHAKSU",0
16,weekday,trip_1231,"CHAKSU",0
16,weekday,trip_1232,"CHAKSU",0
16,weekday,trip_1233,"CHAKSU",0
16,weekday,trip_1234,"CHAKSU",0
16,weekday,trip_1235,"AJMERI GATE",1
16,weekday,trip_1236,"AJMERI GATE",1
16,weekday,trip_1237,"AJMERI GATE",1
16,weekday,trip_1238,"AJMERI GATE",1
16,weekday,trip_1239,"AJMERI GATE",1
16,weekday,trip_1240,"AJMERI GATE",1
16,weekday,trip_1241,"AJMERI GATE",1
16,weekday,trip_1242,"AJMERI GATE",1
16,weekday,trip_1243,"AJMERI GATE",1
16,weekday,trip_1244,"AJMERI GATE",1
16,weekday,trip_1245,"AJMERI GATE",1
16,weekday,trip_1246,"AJMERI GATE",1
16,weekday,trip_1247,"AJMERI GATE",1
16,weekday,trip_1248,"AJMERI GATE",1
16,weekday,trip_1249,"AJMERI GATE",1
16,weekday,trip_1250,"AJMERI GATE",1
16,weekday,trip_1251,"AJMERI GATE",1
16,weekday,trip_1252,"AJMERI GATE",1
16,weekday,trip_1253,"AJMERI GATE",1
16,weekday,trip_1254,"AJMERI GATE",1
16,weekday,trip_1255,"AJMERI GATE",1
16,weekday,trip_1256,"AJMERI GATE",1
16,weekday,trip_1257,"AJMERI GATE",1
16,weekday,trip_1258,"AJMERI GATE",1
16,weekday,trip_1259,"AJMERI GATE",1
16,weekday,trip_1260,"AJMERI GATE",1
16,weekday,trip_1261,"AJMERI GATE",1
16,weekday,trip_1262,"AJMERI GATE",1
16,weekday,trip_1263,"AJMERI GATE",1
16,weekday,trip_1264,"AJMERI GATE",1
16,weekday,trip_1265,"AJMERI GATE",1
16,weekday,trip_1266,"AJMERI GATE",1
16,weekday,trip_1267,"AJMERI GATE",1
16,weekday,trip_1268,"AJMERI GATE",1
16,weekday,trip_1269,"AJMERI GATE",1
16,weekday,trip_1270,"AJMERI GATE",1
16,weekday,trip_1271,"AJMERI GATE",1
16,weekday,trip_1272,"AJMERI GATE",1
16,weekday,trip_1273,"AJMERI GATE",1
16,weekday,trip_1274,"AJMERI GATE",1
23A,weekday,trip_1275,"PATRAKAR COLONY",0
23A,weekday,trip_1276,"PATRAKAR COLONY",0
23A,weekday,trip_1277,"PATRAKAR COLONY",0
23A,weekday,trip_1278,"PATRAKAR COLONY",0
23A,weekday,trip_1279,"PATRAKAR COLONY",0
23A,weekday,trip_1280,"AJMERI GATE",1
23A,weekday,trip_1281,"AJMERI GATE",1
23A,weekday,trip_1282,"AJMERI GATE",1
23A,weekday,trip_1283,"AJMERI GATE",1
23A,weekday,trip_1284,"AJMERI GATE",1
24,weekday,trip_1285,"KALWAR",0
24,weekday,trip_1286,"KALWAR",0
24,weekday,trip_1287,"KALWAR",0
24,weekday,trip_1288,"KALWAR",0
24,weekday,trip_1289,"KALWAR",0
24,weekday,trip_1290,"KALWAR",0
24,weekday,trip_1291,"KALWAR",0
24,weekday,trip_1292,"KALWAR",0
24,weekday,trip_1293,"KALWAR",0
24,weekday,trip_1294,"KALWAR",0
24,weekday,trip_1295,"KALWAR",0
24,weekday,trip_1296,"KALWAR",0
24,weekday,trip_1297,"KALWAR",0
24,weekday,trip_1298,"KALWAR",0
24,weekday,trip_1299,"KALWAR",0
24,weekday,trip_1300,"KALWAR",0
24,weekday,trip_1301,"KALWAR",0
24,weekday,trip_1302,"KALWAR",0
24,weekday,trip_1303,"KALWAR",0
24,weekday,trip_1304,"KALWAR",0
24,weekday,trip_1305,"KALWAR",0
24,weekday,trip_1306,"KALWAR",0
24,weekday,trip_1307,"KALWAR",0
24,weekday,trip_1308,"KALWAR",0
24,weekday,trip_1309,"KALWAR",0
24,weekday,trip_1310,"KALWAR",0
24,weekday,trip_1311,"KALWAR",0
24,weekday,trip_1312,"CHANDPOLE",1
24,weekday,trip_1313,"CHANDPOLE",1
24,weekday,trip_1314,"CHANDPOLE",1
24,weekday,trip_1315,"CHANDPOLE",1
24,weekday,trip_1316,"CHANDPOLE",1
24,weekday,trip_1317,"CHANDPOLE",1
24,weekday,trip_1318,"CHANDPOLE",1
24,weekday,trip_1319,"CHANDPOLE",1
24,weekday,trip_1320,"CHANDPOLE",1
24,weekday,trip_1321,"CHANDPOLE",1
24,weekday,trip_1322,"CHANDPOLE",1
24,weekday,trip_1323,"CHANDPOLE",1
24,weekday,trip_1324,"CHANDPOLE",1
24,weekday,trip_1325,"CHANDPOLE",1
24,weekday,trip_1326,"CHANDPOLE",1
24,weekday,trip_1327,"CHANDPOLE",1
24,weekday,trip_1328,"CHANDPOLE",1
24,weekday,trip_1329,"CHANDPOLE",1
24,weekday,trip_1330,"CHANDPOLE",1
24,weekday,trip_1331,"CHANDPOLE",1
24,weekday,trip_1332,"CHANDPOLE",1
24,weekday,trip_1333,"CHANDPOLE",1
24,weekday,trip_1334,"CHANDPOLE",1
24,weekday,trip_1335,"CHANDPOLE",1
24,weekday,trip_1336,"CHANDPOLE",1
24,weekday,trip_1337,"CHANDPOLE",1
24,weekday,trip_1338,"CHANDPOLE",1
25A,weekday,trip_1339,"BADA PADAMPURA",0
25A,weekday,trip_1340,"BADA PADAMPURA",0
25A,weekday,trip_1341,"BADA PADAMPURA",0
25A,weekday,trip_1342,"BADA PADAMPURA",0
25A,weekday,trip_1343,"AJMERI GATE",1
25A,weekday,trip_1344,"AJMERI GATE",1
25A,weekday,trip_1345,"AJMERI GATE",1
25A,weekday,trip_1346,"AJMERI GATE",1
25B,weekday,trip_1347,"TITRIYA",0
25B,weekday,trip_1348,"TITRIYA",0
25B,weekday,trip_1349,"AJMERI GATE",1
25B,weekday,trip_1350,"AJMERI GATE",1
26,weekday,trip_1351,"CHANDPOLE",0
26,weekday,trip_1352,"CHANDPOLE",0
26,weekday,trip_1353,"CHANDPOLE",0
26,weekday,trip_1354,"CHANDPOLE",0
26,weekday,trip_1355,"CHANDPOLE",0
26,weekday,trip_1356,"CHANDPOLE",0
26,weekday,trip_1357,"CHANDPOLE",0
26,weekday,trip_1358,"CHANDPOLE",0
26,weekday,trip_1359,"CHANDPOLE",0
26,weekday,trip_1360,"CHANDPOLE",0
26,weekday,trip_1361,"CHANDPOLE",0
26,weekday,trip_1362,"CHANDPOLE",0
26,weekday,trip_1363,"CHANDPOLE",0
26,weekday,trip_1364,"CHANDPOLE",0
26,weekday,trip_1365,"CHANDPOLE",0
26,weekday,trip_1366,"CHANDPOLE",0
26,weekday,trip_1367,"CHANDPOLE",0
26,weekday,trip_1368,"CHANDPOLE",0
26,weekday,trip_1369,"CHANDPOLE",0
26,weekday,trip_1370,"CHANDPOLE",0
26,weekday,trip_1371,"CHANDPOLE",0
26,weekday,trip_1372,"CHANDPOLE",0
26,weekday,trip_1373,"CHANDPOLE",0
26,weekday,trip_1374,"CHANDPOLE",0
26,weekday,trip_1375,"CHANDPOLE",0
26,weekday,trip_1376,"CHANDPOLE",0
26,weekday,trip_1377,"CHANDPOLE",0
26,weekday,trip_1378,"CHANDPOLE",0
26,weekday,trip_1379,"BAGRU",1
26,weekday,trip_1380,"BAGRU",1
26,weekday,trip_1381,"BAGRU",1
26,weekday,trip_1382,"BAGRU",1
26,weekday,trip_1383,"BAGRU",1
26,weekday,trip_1384,"BAGRU",1
26,weekday,trip_1385,"BAGRU",1
26,weekday,trip_1386,"BAGRU",1
26,weekday,trip_1387,"BAGRU",1
26,weekday,trip_1388,"BAGRU",1
26,weekday,trip_1389,"BAGRU",1
26,weekday,trip_1390,"BAGRU",1
26,weekday,trip_1391,"BAGRU",1
26,weekday,trip_1392,"BAGRU",1
26,weekday,trip_1393,"BAGRU",1
26,weekday,trip_1394,"BAGRU",1
26,weekday,trip_1395,"BAGRU",1
26,weekday,trip_1396,"BAGRU",1
26,weekday,trip_1397,"BAGRU",1
26,weekday,trip_1398,"BAGRU",1
26,weekday,trip_1399,"BAGRU",1
26,weekday,trip_1400,"BAGRU",1
26,weekday,trip_1401,"BAGRU",1
26,weekday,trip_1402,"BAGRU",1
26,weekday,trip_1403,"BAGRU",1
26,weekday,trip_1404,"BAGRU",1
26,weekday,trip_1405,"BAGRU",1
26,weekday,trip_1406,"BAGRU",1
27,weekday,trip_1407,"WATIKA",0
27,weekday,trip_1408,"WATIKA",0
27,weekday,trip_1409,"WATIKA",0
27,weekday,trip_1410,"WATIKA",0
27,weekday,trip_1411,"WATIKA",0
27,weekday,trip_1412,"WATIKA",0
27,weekday,trip_1413,"WATIKA",0
27,weekday,trip_1414,"WATIKA",0
27,weekday,trip_1415,"WATIKA",0
27,weekday,trip_1416,"WATIKA",0
27,weekday,trip_1417,"GONER",1
27,weekday,trip_1418,"GONER",1
27,weekday,trip_1419,"GONER",1
27,weekday,trip_1420,"GONER",1
27,weekday,trip_1421,"GONER",1
27,weekday,trip_1422,"GONER",1
27,weekday,trip_1423,"GONER",1
27,weekday,trip_1424,"GONER",1
27,weekday,trip_1425,"GONER",1
27,weekday,trip_1426,"GONER",1
28,weekday,trip_1427,"RENWAL",0
28,weekday,trip_1428,"RENWAL",0
28,weekday,trip_1429,"RENWAL",0
28,weekday,trip_1430,"RENWAL",0
28,weekday,trip_1431,"RENWAL",0
28,weekday,trip_1432,"RENWAL",0
28,weekday,trip_1433,"RENWAL",0
28,weekday,trip_1434,"RENWAL",0
28,weekday,trip_1435,"RENWAL",0
28,weekday,trip_1436,"RENWAL",0
28,weekday,trip_1437,"RENWAL",0
28,weekday,trip_1438,"RENWAL",0
28,weekday,trip_1439,"RENWAL",0
28,weekday,trip_1440,"RENWAL",0
28,weekday,trip_1441,"RENWAL",0
28,weekday,trip_1442,"RENWAL",0
28,weekday,trip_1443,"RENWAL",0
28,weekday,trip_1444,"RENWAL",0
28,weekday,trip_1445,"RENWAL",0
28,weekday,trip_1446,"RENWAL",0
28,weekday,trip_1447,"RENWAL",0
28,weekday,trip_1448,"RENWAL",0
28,weekday,trip_1449,"RENWAL",0
28,weekday,trip_1450,"RENWAL",0
28,weekday,trip_1451,"RENWAL",0
28,weekday,trip_1452,"RENWAL",0
28,weekday,trip_1453,"RENWAL",0
28,weekday,trip_1454,"RENWAL",0
28,weekday,trip_1455,"RENWAL",0
28,weekday,trip_1456,"RENWAL",0
28,weekday,trip_1457,"RENWAL",0
28,weekday,trip_1458,"RENWAL",0
28,weekday,trip_1459,"RENWAL",0
28,weekday,trip_1460,"RENWAL",0
28,weekday,trip_1461,"RENWAL",0
28,weekday,trip_1462,"RENWAL",0
28,weekday,trip_1463,"AJMERI GATE",1
28,weekday,trip_1464,"AJMERI GATE",1
28,weekday,trip_1465,"AJMERI GATE",1
28,weekday,trip_1466,"AJMERI GATE",1
28,weekday,trip_1467,"AJMERI GATE",1
28,weekday,trip_1468,"AJMERI GATE",1
28,weekday,trip_1469,"AJMERI GATE",1
28,weekday,trip_1470,"AJMERI GATE",1
28,weekday,trip_1471,"AJMERI GATE",1
28,weekday,trip_1472,"AJMERI GATE",1
28,weekday,trip_1473,"AJMERI GATE",1
28,weekday,trip_1474,"AJMERI GATE",1
28,weekday,trip_1475,"AJMERI GATE",1
28,weekday,trip_1476,"AJMERI GATE",1
28,weekday,trip_1477,"AJMERI GATE",1
28,weekday,trip_1478,"AJMERI GATE",1
28,weekday,trip_1479,"AJMERI GATE",1
28,weekday,trip_1480,"AJMERI GATE",1
28,weekday,trip_1481,"AJMERI GATE",1
28,weekday,trip_1482,"AJMERI GATE",1
28,weekday,trip_1483,"AJMERI GATE",1
28,weekday,trip_1484,"AJMERI GATE",1
28,weekday,trip_1485,"AJMERI GATE",1
28,weekday,trip_1486,"AJMERI GATE",1
28,weekday,trip_1487,"AJMERI GATE",1
28,weekday,trip_1488,"AJMERI GATE",1
28,weekday,trip_1489,"AJMERI GATE",1
28,weekday,trip_1490,"AJMERI GATE",1
28,weekday,trip_1491,"AJMERI GATE",1
28,weekday,trip_1492,"AJMERI GATE",1
28,weekday,trip_1493,"AJMERI GATE",1
28,weekday,trip_1494,"AJMERI GATE",1
28,weekday,trip_1495,"AJMERI GATE",1
28,weekday,trip_1496,"AJMERI GATE",1
28,weekday,trip_1497,"AJMERI GATE",1
28,weekday,trip_1498,"AJMERI GATE",1
30,weekday,trip_1499,"RAMGARH",0
30,weekday,trip_1500,"RAMGARH",0
30,weekday,trip_1501,"RAMGARH",0
30,weekday,trip_1502,"RAMGARH",0
30,weekday,trip_1503,"RAMGARH",0
30,weekday,trip_1504,"RAMGARH",0
30,weekday,trip_1505,"RAMGARH",0
30,weekday,trip_1506,"RAMGARH",0
30,weekday,trip_1507,"RAMGARH",0
30,weekday,trip_1508,"RAMGARH",0
30,weekday,trip_1509,"RAMGARH",0
30,weekday,trip_1510,"RAMGARH",0
30,weekday,trip_1511,"RAMGARH",0
30,weekday,trip_1512,"RAMGARH",0
30,weekday,trip_1513,"RAMGARH",0
30,weekday,trip_1514,"RAMGARH",0
30,weekday,trip_1515,"RAMGARH",0
30,weekday,trip_1516,"RAMGARH",0
30,weekday,trip_1517,"RAMGARH",0
30,weekday,trip_1518,"RAMGARH",0
30,weekday,trip_1519,"RAMGARH",0
30,weekday,trip_1520,"RAMGARH",0
30,weekday,trip_1521,"RAMGARH",0
30,weekday,trip_1522,"RAMGARH",0
30,weekday,trip_1523,"RAMGARH",0
30,weekday,trip_1524,"RAMGARH",0
30,weekday,trip_1525,"BADI CHOPAR",1
30,weekday,trip_1526,"BADI CHOPAR",1
30,weekday,trip_1527,"BADI CHOPAR",1
30,weekday,trip_1528,"BADI CHOPAR",1
30,weekday,trip_1529,"BADI CHOPAR",1
30,weekday,trip_1530,"BADI CHOPAR",1
30,weekday,trip_1531,"BADI CHOPAR",1
30,weekday,trip_1532,"BADI CHOPAR",1
30,weekday,trip_1533,"BADI CHOPAR",1
30,weekday,trip_1534,"BADI CHOPAR",1
30,weekday,trip_1535,"BADI CHOPAR",1
30,weekday,trip_1536,"BADI CHOPAR",1
30,weekday,trip_1537,"BADI CHOPAR",1
30,weekday,trip_1538,"BADI CHOPAR",1
30,weekday,trip_1539,"BADI CHOPAR",1
30,weekday,trip_1540,"BADI CHOPAR",1
30,weekday,trip_1541,"BADI CHOPAR",1
30,weekday,trip_1542,"BADI CHOPAR",1
30,weekday,trip_1543,"BADI CHOPAR",1
30,weekday,trip_1544,"BADI CHOPAR",1
30,weekday,trip_1545,"BADI CHOPAR",1
30,weekday,trip_1546,"BADI CHOPAR",1
30,weekday,trip_1547,"BADI CHOPAR",1
30,weekday,trip_1548,"BADI CHOPAR",1
30,weekday,trip_1549,"BADI CHOPAR",1
30,weekday,trip_1550,"BADI CHOPAR",1
32,weekday,trip_1551,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1552,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1553,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1554,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1555,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1556,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1557,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1558,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1559,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1560,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1561,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1562,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1563,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1564,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1565,"RSBTDA BUS TERMINAL HEERAPURA",0
32,weekday,trip_1566,"VINAYAK CAMPUS",1
32,weekday,trip_1567,"VINAYAK CAMPUS",1
32,weekday,trip_1568,"VINAYAK CAMPUS",1
32,weekday,trip_1569,"VINAYAK CAMPUS",1
32,weekday,trip_1570,"VINAYAK CAMPUS",1
32,weekday,trip_1571,"VINAYAK CAMPUS",1
32,weekday,trip_1572,"VINAYAK CAMPUS",1
32,weekday,trip_1573,"VINAYAK CAMPUS",1
32,weekday,trip_1574,"VINAYAK CAMPUS",1
32,weekday,trip_1575,"VINAYAK CAMPUS",1
32,weekday,trip_1576,"VINAYAK CAMPUS",1
32,weekday,trip_1577,"VINAYAK CAMPUS",1
32,weekday,trip_1578,"VINAYAK CAMPUS",1
32,weekday,trip_1579,"VINAYAK CAMPUS",1
32,weekday,trip_1580,"VINAYAK CAMPUS",1
34,weekday,trip_1581,"ANANDAM MANGLAM",0
34,weekday,trip_1582,"ANANDAM MANGLAM",0
34,weekday,trip_1583,"ANANDAM MANGLAM",0
34,weekday,trip_1584,"ANANDAM MANGLAM",0
34,weekday,trip_1585,"ANANDAM MANGLAM",0
34,weekday,trip_1586,"ANANDAM MANGLAM",0
34,weekday,trip_1587,"ANANDAM MANGLAM",0
34,weekday,trip_1588,"ANANDAM MANGLAM",0
34,weekday,trip_1589,"ANANDAM MANGLAM",0
34,weekday,trip_1590,"ANANDAM MANGLAM",0
34,weekday,trip_1591,"ANANDAM MANGLAM",0
34,weekday,trip_1592,"ANANDAM MANGLAM",0
34,weekday,trip_1593,"ANANDAM MANGLAM",0
34,weekday,trip_1594,"ANANDAM MANGLAM",0
34,weekday,trip_1595,"ANANDAM MANGLAM",0
34,weekday,trip_1596,"ANANDAM MANGLAM",0
34,weekday,trip_1597,"ANANDAM MANGLAM",0
34,weekday,trip_1598,"ANANDAM MANGLAM",0
34,weekday,trip_1599,"ANANDAM MANGLAM",0
34,weekday,trip_1600,"ANANDAM MANGLAM",0
34,weekday,trip_1601,"ANANDAM MANGLAM",0
34,weekday,trip_1602,"ANANDAM MANGLAM",0
34,weekday,trip_1603,"ANANDAM MANGLAM",0
34,weekday,trip_1604,"ANANDAM MANGLAM",0
34,weekday,trip_1605,"ANANDAM MANGLAM",0
34,weekday,trip_1606,"ANANDAM MANGLAM",0
34,weekday,trip_1607,"ANANDAM MANGLAM",0
34,weekday,trip_1608,"ANANDAM MANGLAM",0
34,weekday,trip_1609,"JAISINGHPURA THANA",1
34,weekday,trip_1610,"JAISINGHPURA THANA",1
34,weekday,trip_1611,"JAISINGHPURA THANA",1
34,weekday,trip_1612,"JAISINGHPURA THANA",1
34,weekday,trip_1613,"JAISINGHPURA THANA",1
34,weekday,trip_1614,"JAISINGHPURA THANA",1
34,weekday,trip_1615,"JAISINGHPURA THANA",1
34,weekday,trip_1616,"JAISINGHPURA THANA",1
34,weekday,trip_1617,"JAISINGHPURA THANA",1
34,weekday,trip_1618,"JAISINGHPURA THANA",1
34,weekday,trip_1619,"JAISINGHPURA THANA",1
34,weekday,trip_1620,"JAISINGHPURA THANA",1
34,weekday,trip_1621,"JAISINGHPURA THANA",1
34,weekday,trip_1622,"JAISINGHPURA THANA",1
34,weekday,trip_1623,"JAISINGHPURA THANA",1
34,weekday,trip_1624,"JAISINGHPURA THANA",1
34,weekday,trip_1625,"JAISINGHPURA THANA",1
34,weekday,trip_1626,"JAISINGHPURA THANA",1
34,weekday,trip_1627,"JAISINGHPURA THANA",1
34,weekday,trip_1628,"JAISINGHPURA THANA",1
34,weekday,trip_1629,"JAISINGHPURA THANA",1
34,weekday,trip_1630,"JAISINGHPURA THANA",1
34,weekday,trip_1631,"JAISINGHPURA THANA",1
34,weekday,trip_1632,"JAISINGHPURA THANA",1
34,weekday,trip_1633,"JAISINGHPURA THANA",1
34,weekday,trip_1634,"JAISINGHPURA THANA",1
34,weekday,trip_1635,"JAISINGHPURA THANA",1
34,weekday,trip_1636,"JAISINGHPURA THANA",1
AC1,weekday,trip_1637,"SANGANER",0
AC1,weekday,trip_1638,"SANGANER",0
AC1,weekday,trip_1639,"SANGANER",0
AC1,weekday,trip_1640,"SANGANER",0
AC1,weekday,trip_1641,"SANGANER",0
AC1,weekday,trip_1642,"SANGANER",0
AC1,weekday,trip_1643,"SANGANER",0
AC1,weekday,trip_1644,"SANGANER",0
AC1,weekday,trip_1645,"SANGANER",0
AC1,weekday,trip_1646,"SANGANER",0
AC1,weekday,trip_1647,"SANGANER",0
AC1,weekday,trip_1648,"SANGANER",0
AC1,weekday,trip_1649,"SANGANER",0
AC1,weekday,trip_1650,"SANGANER",0
AC1,weekday,trip_1651,"SANGANER",0
AC1,weekday,trip_1652,"SANGANER",0
AC1,weekday,trip_1653,"SANGANER",0
AC1,weekday,trip_1654,"SANGANER",0
AC1,weekday,trip_1655,"SANGANER",0
AC1,weekday,trip_1656,"SANGANER",0
AC1,weekday,trip_1657,"SANGANER",0
AC1,weekday,trip_1658,"SANGANER",0
AC1,weekday,trip_1659,"SANGANER",0
AC1,weekday,trip_1660,"SANGANER",0
AC1,weekday,trip_1661,"SANGANER",0
AC1,weekday,trip_1662,"SANGANER",0
AC1,weekday,trip_1663,"SANGANER",0
AC1,weekday,trip_1664,"SANGANER",0
AC1,weekday,trip_1665,"SANGANER",0
AC1,weekday,trip_1666,"SANGANER",0
AC1,weekday,trip_1667,"SANGANER",0
AC1,weekday,trip_1668,"SANGANER",0
AC1,weekday,trip_1669,"SANGANER",0
AC1,weekday,trip_1670,"SANGANER",0
AC1,weekday,trip_1671,"SANGANER",0
AC1,weekday,trip_1672,"SANGANER",0
AC1,weekday,trip_1673,"SANGANER",0
AC1,weekday,trip_1674,"SANGANER",0
AC1,weekday,trip_1675,"SANGANER",0
AC1,weekday,trip_1676,"SANGANER",0
AC1,weekday,trip_1677,"SANGANER",0
AC1,weekday,trip_1678,"SANGANER",0
AC1,weekday,trip_1679,"SANGANER",0
AC1,weekday,trip_1680,"SANGANER",0
AC1,weekday,trip_1681,"SANGANER",0
AC1,weekday,trip_1682,"SANGANER",0
AC1,weekday,trip_1683,"SANGANER",0
AC1,weekday,trip_1684,"SANGANER",0
AC1,weekday,trip_1685,"SANGANER",0
AC1,weekday,trip_1686,"SANGANER",0
AC1,weekday,trip_1687,"SANGANER",0
AC1,weekday,trip_1688,"SANGANER",0
AC1,weekday,trip_1689,"SANGANER",0
AC1,weekday,trip_1690,"SANGANER",0
AC1,weekday,trip_1691,"SANGANER",0
AC1,weekday,trip_1692,"SANGANER",0
AC1,weekday,trip_1693,"SANGANER",0
AC1,weekday,trip_1694,"SANGANER",0
AC1,weekday,trip_1695,"SANGANER",0
AC1,weekday,trip_1696,"SANGANER",0
AC1,weekday,trip_1697,"SANGANER",0
AC1,weekday,trip_1698,"SANGANER",0
AC1,weekday,trip_1699,"SANGANER",0
AC1,weekday,trip_1700,"SANGANER",0
AC1,weekday,trip_1701,"SANGANER",0
AC1,weekday,trip_1702,"SANGANER",0
AC1,weekday,trip_1703,"SANGANER",0
AC1,weekday,trip_1704,"SANGANER",0
AC1,weekday,trip_1705,"SANGANER",0
AC1,weekday,trip_1706,"SANGANER",0
AC1,weekday,trip_1707,"SANGANER",0
AC1,weekday,trip_1708,"SANGANER",0
AC1,weekday,trip_1709,"SANGANER",0
AC1,weekday,trip_1710,"SANGANER",0
AC1,weekday,trip_1711,"SANGANER",0
AC1,weekday,trip_1712,"SANGANER",0
AC1,weekday,trip_1713,"SANGANER",0
AC1,weekday,trip_1714,"SANGANER",0
AC1,weekday,trip_1715,"SANGANER",0
AC1,weekday,trip_1716,"SANGANER",0
AC1,weekday,trip_1717,"SANGANER",0
AC1,weekday,trip_1718,"SANGANER",0
